lat,lon,Id,cycloid_number,cusp_id,orientation_original,orientation_translated,stress,max_stress,slope,is_increasing,max_slope,min_slope,median_positive_slope,slope_to_max,slope_to_median_positive,stress_plot,cusp_direction,phase,obliquity
-29.156999999999996,332.551,5,6,13,204.7751406,204.7751406,42.38716575799365,79.82342703178752,0.9183158698226919,True,3.05343747873021,-4.111837204262834,0.6053162561451428,0.30074821450235784,1.517084433963224,,left,0,0.25
-9.732000000000001,355.605,1,7,14,129.0355129,309.03551289999996,-64.11635257105705,73.31635990953383,-0.767899609598232,False,18.77699661996556,-18.83966496243206,0.02911594917428815,-0.04089576331827877,-26.373847714927063,,left,0,0.25
-14.395999999999999,351.074,2,7,15,101.1648802,281.16488019999997,72.56571096423939,72.92785318522066,-0.2742919565088393,False,11.516293443314996,-11.770673033041511,0.10138409150085714,-0.023817729016627386,-2.705473338551545,,left,0,0.25
-18.107,346.018,3,7,16,105.40770359999999,285.4077036,60.64098392972441,74.26290073346107,-4.847298573942761,False,8.14043702772901,-8.635309006869491,0.23227158295983963,-0.5954592557415855,-20.869098630893955,,left,0,0.25
-20.452,342.248,4,7,17,100.491477,280.49147700000003,72.67159516751877,76.12618471349543,-1.8423579862845179,False,6.538393482678121,-7.2122278245133264,0.339472860710198,-0.28177533076976724,-5.427114210043749,,left,0,0.25
-22.336,339.145,5,7,18,112.3062051,292.3062051,9.828595936375502,77.93871009895842,-4.740227522690736,False,5.469261393630178,-6.288052508122076,0.4315488030441631,-0.8667034141413469,-10.98422122655184,,left,0,0.25
-24.008000000000003,335.859,6,7,19,89.27477569999999,269.27477569999996,78.36517878628449,80.21303184754822,0.6510584712096935,True,4.592725171392115,-5.556506008337964,0.5256052762091645,0.14175863935101285,1.2386832870197537,,left,0,0.25
-2.864,350.217,1,8,20,85.91438322,265.91438322,78.24387810003718,78.2977745494852,0.1407209531690549,True,40.86013233123263,-41.55907904000133,0.05910957421011996,0.0034439671420616216,2.380679526954916,,left,0,0.25
-4.622,345.511,2,8,21,66.80140949,246.80140949,76.01383064371642,81.90968953757042,0.14491039358475843,True,25.504347734381287,-26.58018088466629,0.13763929900619817,0.005681791790715397,1.0528271695007168,,left,0,0.25
0.42700000000000005,346.75,1,9,22,84.89783475,264.89783475,-52.16960607891793,82.29121779191425,-12.681122085902787,False,82.98144740423501,-86.01407286018774,0.04241395312149472,-0.15281876229668656,-298.98467727301266,,left,0,0.25
-1.976,340.015,2,9,23,96.22582906,276.22582906,-58.11797973789586,88.94747104226634,-1.585731239139354,False,30.63646167064389,-32.99352673782759,0.16250733499819708,-0.05175960775714562,-9.757905630271685,,left,0,0.25
10.517999999999999,38.55099999999999,1,10,24,48.57633438,228.57633438,67.6004181164116,104.16001798941282,0.48785823242613907,True,7.132394735440124,-9.339607544598469,0.7693020369591267,0.06840034105263727,0.6341569487512733,,left,0,0.25
13.589,31.88299999999998,2,10,25,48.81407483,228.81407483,66.55469407228657,96.80195946401997,0.40548328508855885,True,7.051070443607827,-8.801247150285766,0.686198088976471,0.05750662801222631,0.5909128742887864,,left,0,0.25
15.923,24.16300000000001,3,10,26,52.02839624,232.02839624,66.1860829744488,87.10990081906894,0.2977663186365418,True,7.384089684390928,-8.636421725145716,0.5251062657754269,0.04032539302251214,0.5670591612477313,,left,0,0.25
17.146,16.812000000000012,4,10,27,68.19859051,248.19859051,68.89723514182131,78.45207280054797,0.2378069171676036,True,8.050983016936733,-8.834446163823424,0.34181570685611007,0.029537624991548574,0.6957167631495361,,left,0,0.25
17.227999999999998,10.538000000000011,5,10,28,73.21735585,253.21735585,68.81043483620005,73.04961614832995,0.11902215322018392,True,9.088445339222703,-9.498340947065262,0.1842551774315317,0.01309598603256422,0.64596368405665,,left,0,0.25
0.8590000000000001,41.524,1,11,29,105.2551187,285.2551187,-41.91891441083516,109.93725419399618,-0.9893076846606952,False,14.70070718773158,-18.970801044804006,0.4800456852585928,-0.0672966049882497,-2.0608615284767557,,left,0,0.25
1.0959999999999999,37.69,2,11,30,97.27500496,277.27500496,-35.198742760216604,107.84229617923347,-2.262407510323167,False,16.623160350316077,-20.8068274494754,0.4316348306673851,-0.13609972247426158,-5.241485046109642,,left,0,0.25
-0.305,42.97000000000003,1,12,31,112.7509763,292.7509763,-48.000983460298514,110.79107617358851,-0.4986841602120258,False,15.928587151371866,-20.749090450232295,0.4453136635964742,-0.03130749485016793,-1.1198492230948338,,left,0,0.25
-0.023,37.014999999999986,2,12,32,117.1981279,297.19812790000003,-55.792698904532465,107.76446047914793,-0.3122982590892356,False,19.74667532066178,-24.515419148812846,0.373184501312088,-0.015815232388130915,-0.8368468089945292,,left,0,0.25
0.341,31.064999999999998,3,12,33,123.111342,303.111342,-61.98989790856575,102.77521952935024,-0.1865211110368659,False,24.086650144090058,-28.629254107107712,0.29409594083395474,-0.0077437547322300035,-0.6342185835953951,,left,0,0.25
6.727,36.644000000000005,1,13,34,73.92642584,253.92642583999998,88.84451224021991,104.8075497739862,1.553679934224857,True,10.030423962994783,-12.647133546267039,0.630383568699596,0.15489673616557428,2.464658045307095,,left,0,0.25
6.8,31.752999999999986,2,13,35,74.32047588,254.32047588,86.16168706620152,100.63437263724002,1.2621000006782932,True,11.633749896041017,-14.048050921337305,0.5364500002657203,0.10848608676964834,2.3526889739083527,,left,0,0.25
6.672000000000001,25.968999999999994,3,13,36,77.27564431,257.27564431,85.17354815853342,94.66344126584133,1.0995156466673053,True,14.00578693081306,-16.094468226740805,0.4150086432478498,0.07850438194574738,2.6493801142610347,,left,0,0.25
6.3229999999999995,22.762999999999977,4,13,37,75.57922687,255.57922687,81.2950823985287,91.18198071626409,0.7420557587584888,True,15.936602363769264,-17.813510786370177,0.3405139184309325,0.046562983866969034,2.1792229879408067,,left,0,0.25
-2.0580000000000003,337.585,13,13,38,90.0,270.0,-26.238518403492133,91.73791233824753,-10.826010544184356,False,27.376912906110068,-30.016819529910094,0.20249255421269413,-0.3954430720991983,-53.463746290705245,,left,0,0.25
-4.448,331.681,14,13,39,106.60698059999999,286.6069806,-52.5121415818363,97.30770491086187,-0.9287450462983986,False,16.549390996963858,-18.998524530209835,0.36680941282611323,-0.056119590531686976,-2.5319553256357468,,left,0,0.25
5.972,19.98399999999998,5,13,40,82.69424047,262.69424047,85.17055406315276,88.13485768151324,0.9800844699353133,True,17.965902686412598,-19.63577416289806,0.28163325444996634,0.054552475711478705,3.4800026433292897,,left,0,0.25
5.614,16.894999999999982,6,13,41,70.40771811,250.40771811000002,76.31412147446324,84.80938958566412,0.2760337927606763,True,20.558821442117008,-21.986072452299794,0.21871830785484225,0.013426537777850958,1.262051610896116,,left,0,0.25
5.218,12.312000000000012,7,13,42,56.59217541,236.59217541,73.76936554078449,80.29772862434808,0.08046684092001317,True,25.040044340486478,-26.031736688032474,0.13714943580172886,0.0032135262951555085,0.5867092376255976,,left,0,0.25
5.154,7.545999999999992,8,13,43,71.86191784,251.86191784,74.53902565055672,76.65447030692117,0.05911482205066197,True,29.85238059975153,-30.239867549464197,0.07163507304357591,0.001980238120478539,0.8252217739025991,,left,0,0.25
4.269,1.4350000000000023,9,13,44,83.65980825,263.65980824999997,74.52712562068913,74.67933742312665,0.006426362362202271,True,45.2289653242541,-45.16353015409637,0.008767815535332827,0.00014208510665965037,0.7329490836463323,,left,0,0.25
1.614,353.918,10,13,45,89.42127443,269.42127443,74.95684416494329,76.68638375084588,-0.002332268353298317,False,226.62331412222028,-716.2833868341773,0.1481652019492123,-1.0291387549122597e-05,-0.0157409993886268,,left,0,0.25
0.892,350.363,11,13,46,79.79602628,259.79602628,78.97169077978907,79.06473094607675,0.7154051087782614,True,169.69940012749845,-172.20987862395233,0.01536045126102683,0.004215719727004124,46.574485125539034,,left,0,0.25
-0.634,345.9,12,13,47,72.1496817,252.1496817,77.27463507677997,82.86463974199907,0.24498302334442434,True,53.98904364366544,-56.665734822328226,0.0684652552423614,0.004537643321881074,3.5782094505775888,,left,0,0.25
-5.737,38.99400000000003,1,14,48,85.42607874,265.42607874,-41.028774308895606,110.22504501018973,-5.608880174894359,False,68.49600328292716,-84.54618382692932,0.10410315121390261,-0.08188624016099913,-53.87810176244994,,left,0,0.25
-5.218,37.692999999999984,2,14,49,108.43494879999999,288.4349488,-60.58367074746482,109.42761015142018,-0.14515540735701343,False,61.34081133617056,-76.44787274003436,0.1172308010001809,-0.002366375732487586,-1.2382019581764134,,left,0,0.25
-3.908,35.91199999999998,3,14,50,91.78991061,271.78991061,-51.58034816085443,108.03000292564585,-1.3985727958789687,False,44.718696632404644,-54.92610034402979,0.16535619278776584,-0.031274900683610635,-8.457940233747596,,left,0,0.25
-3.1839999999999997,34.406000000000006,4,14,51,72.80145878,252.80145878000002,78.7749314033168,106.7461563138494,1.3244547581689066,True,40.43687014332594,-49.05010900559113,0.18151122306749917,0.03275364175007759,7.296820195390217,,left,0,0.25
-2.474,33.161,5,14,52,98.13010235,278.13010235,-56.47231791730831,105.54689055195946,-0.6702443901988928,False,36.613188970616804,-43.94728095533105,0.20040672176720548,-0.018306091576365674,-3.344420707492315,,left,0,0.25
-0.585,30.99599999999998,6,14,53,84.40066066,264.40066065999997,51.85200629927272,103.02559673191806,-33.25924621510173,False,28.129538323779776,-33.3005996085846,0.2547668199066498,-1.1823601877953849,-130.5477935756642,,left,0,0.25
3.185,28.146000000000015,7,14,54,66.27960443,246.27960443,77.7931716847515,98.69033657093557,0.5511583134637505,True,18.628039090472488,-21.64231778608889,0.3525013352757783,0.02958756478805364,1.5635637607799515,,left,0,0.25
-7.247999999999999,41.250999999999976,1,15,55,81.72410717,261.72410717,7.195743060792883,111.38594305976248,-95.13298335313604,False,141.33639695102818,-182.4539534434511,0.044953280424702056,-0.6730961408765698,-2116.263428482963,,left,0,0.25
-2.398,41.18799999999999,1,16,56,146.0702026,326.0702026,-59.56382400942964,110.63558134900383,-0.11087372067477017,False,23.517454283150975,-30.151827398471475,0.3107837721845971,-0.0047145290191636675,-0.3567551802830754,,left,0,0.25
-3.537,35.34800000000001,2,16,57,143.5691419,323.5691419,-64.147755895022,107.544470056673,-0.0699731532349372,False,41.46659374927472,-51.07553164103096,0.17543139351084058,-0.0016874584311898316,-0.3988633495669821,,left,0,0.25
-5.678,30.048999999999978,3,16,58,149.5804204,329.5804204,-67.69446615948462,103.4538798639276,-0.01556809882048641,False,281.5204256345184,-347.50457693190424,0.534144565198225,-5.530006849555409e-05,-0.029145852705079897,,left,0,0.25
-6.9,34.685,1,17,59,152.730528,332.730528,-65.19824507872595,107.66894328316292,-0.03016186855752097,False,745.1471064072688,-485.060037094156,1.0201224623863219,-4.047773694371115e-05,-0.029566909532572006,,left,0,0.25
-7.801,39.295000000000016,1,18,60,145.713123,325.713123,-62.114988938622545,110.60537804288516,-0.03800554331389106,False,35335.95117193518,-461.78354938811856,2924.325587571569,-1.0755488971831088e-06,-1.2996344687272593e-05,,left,0,0.25
-8.671,34.82299999999998,2,18,61,152.102729,332.102729,64.86894472785988,107.96991533612956,-0.052293683997453065,False,118.40200913097377,-97.0660098045683,0.055161324583084675,-0.0004416621337869944,-0.9480135655315468,,left,0,0.25
-9.362,28.545000000000016,3,18,62,131.1859252,311.18592520000004,68.5958068387006,102.52255025050992,-0.06544559171905523,False,57.04716235347596,-48.82206405213536,0.08524779800046386,-0.0011472190555866892,-0.7677100553224743,,left,0,0.25
-10.445,30.689999999999998,1,19,63,108.43494879999999,288.4349488,70.08108629518468,104.69681066779,-0.15312119074614616,False,47.08400657758976,-39.18585591494695,0.1110229817186486,-0.003252084983333304,-1.3791846370527292,,left,0,0.25
-10.099,28.161999999999978,2,19,64,119.1342922,299.1342922,69.68884378775292,102.20590765141206,-0.09582551382187329,False,46.392459379553415,-39.4805734189406,0.10775237527506053,-0.0020655407172508414,-0.8893123105384785,,left,0,0.25
-10.232999999999999,26.46199999999999,3,19,65,101.1291893,281.1291893,72.78778069006162,100.4210990531265,-0.21288685805079954,False,42.388173817191095,-36.506825242787286,0.11663532542079152,-0.005022317285215538,-1.825234827294014,,left,0,0.25
-9.437999999999999,24.101,4,19,66,92.86240523,272.86240523,75.08359754934713,97.68287416909772,-0.33910670014602773,False,46.03602068743198,-40.536362251956035,0.09908512607600951,-0.007366116686071549,-3.4223774402415805,,left,0,0.25
-3.838,21.44999999999999,1,20,67,115.46334509999998,295.46334509999997,-70.65267395552345,93.44239897261927,-0.00951589477860512,False,223.59112179334733,-234.93603045621816,0.024197259063820316,-4.255935880763694e-05,-0.39326333422752263,,left,0,0.25
-3.2060000000000004,15.802000000000021,1,21,68,121.5347919,301.5347919,-73.3142673505834,86.51270162882976,0.02768411745073788,True,1009.8285442071414,-255.76645312917063,3.9377103895761874,2.7414671143479942e-05,0.007030511315413802,,left,0,0.25
-1.911,22.045999999999992,1,22,69,84.42136374,264.42136374,-43.52548758405258,93.61205136703691,-10.401162907768784,False,66.71314457010807,-72.58149800006986,0.09123342925629191,-0.15590874893984832,-114.0060501129466,,left,0,0.25
-0.469,15.511000000000024,2,22,70,90.0,270.0,-64.98314516340469,85.4385849629848,-1.2025011927658034,False,67.48475210883248,-71.26039535538818,0.06942154507497303,-0.017818857670641404,-17.32172903191856,,left,0,0.25
1.22,27.555999999999983,1,23,71,67.24902366,247.24902366,77.67669070567341,98.85643143923038,0.5537096077330967,True,24.512139962668407,-28.33307504146542,0.2752018757027106,0.022589199008180745,2.0120124774558104,,left,0,0.25
1.162,23.51800000000003,2,23,72,73.85566122,253.85566122,80.99676254078088,94.30347067103057,0.880305845129908,True,29.485592376572477,-32.862061716568135,0.210933180390648,0.029855457332759825,4.173387247561443,,left,0,0.25
0.725,19.31400000000002,3,23,73,80.07375449,260.07375449,85.83949118268973,89.48001492260053,1.768143712689641,True,39.02013107661659,-42.213924437184055,0.14325211539532762,0.04531362821969678,12.34288029751016,,left,0,0.25
0.152,14.848000000000013,4,23,74,84.09385889,264.09385889,45.97019313659172,84.51406406184351,-57.2315627233402,False,58.66787376657478,-61.96992406478478,0.07792069510745472,-0.9755179291318906,-734.4847558715479,,left,0,0.25
-0.526,10.783000000000015,5,23,75,86.42366562,266.42366562,-67.24715307043941,80.53063759333685,-1.8493289661086745,False,111.53639716285088,-115.00861175363859,0.0320006633637344,-0.016580497605714537,-57.79033219056563,,left,0,0.25
-1.196,6.346000000000004,6,23,76,78.366366,258.36636599999997,77.03396711973141,77.1456844493,-6.301232679027404,False,262.1435481638617,-767.1659075139098,6.113285929686684,-0.024037336501940555,-1.0307439814696107,,left,0,0.25
-2.369,0.5910000000000082,7,23,77,90.0,270.0,74.73836156864314,74.95436205682832,-0.0035659901594395187,False,93.13466090529387,-91.6222543432922,0.023508974591139188,-3.8288539677678946e-05,-0.15168633347298707,,left,0,0.25
-4.821000000000001,353.676,8,23,78,90.0,270.0,75.56740126168457,75.64274882545084,0.048624225305575954,True,33.137779806011764,-33.34137501300361,0.03805804762855739,0.0014673350354254778,1.2776332033672184,,left,0,0.25
-7.959,346.048,9,23,79,96.51980175,276.51980175,58.97168268775678,80.0071302983676,-11.9435865232488,False,17.691864461113198,-18.466746713702822,0.17011965384859604,-0.6750891942169724,-70.206976401906,,left,0,0.25
-11.275,338.417,10,23,80,106.60698059999999,286.6069806,-30.571956651419747,86.24629004654008,-3.3122092077467,False,11.061563473941451,-12.228433982985118,0.36734571250315584,-0.29943409135150906,-9.01659960906239,,left,0,0.25
-13.401,332.041,11,23,81,103.57043440000001,283.5704344,-5.369662082399657,91.95093366688288,-4.826202246879323,False,8.153620102029649,-9.598265376819446,0.5498150794040755,-0.5919091380867689,-8.777864463285123,,left,0,0.25
-13.44,19.44799999999998,1,24,82,120.14138559999999,300.1413856,70.5824901020635,92.48477297796184,-0.14151305404255662,False,21.60349503056682,-19.302257533606348,0.2285939073309621,-0.00655047036798118,-0.6190587303697104,,left,0,0.25
-9.85,13.271000000000015,2,24,83,83.41805534,263.41805534,77.22864837701857,84.77368783539686,-0.31951228282092287,False,29.413847803186115,-27.648108355400772,0.12409884638102098,-0.010862648265498716,-2.574659572901456,,left,0,0.25
-5.162000000000001,6.482000000000028,3,24,84,75.67728002,255.67728002,76.21067429098528,77.71604868111639,-0.17489591739805452,False,55.34136852775163,-54.43683023926617,0.03468567854743891,-0.003160310669049515,-5.042309238922711,,left,0,0.25
-0.126,357.845,4,24,85,107.7446716,287.7446716,-74.86398875306206,75.04495725049175,-0.001559073935674307,False,344.6404107459644,-266.56890383790767,0.001475295280093467,-4.523769955762691e-06,-1.0567877202017024,,left,0,0.25
-11.074000000000002,4.317000000000007,1,25,86,110.37643519999999,290.3764352,71.94788579014809,76.28252250541385,-0.0654272620423586,False,20.018306557012707,-19.542334379712216,0.18431880654649457,-0.0032683714706845906,-0.35496791276073353,,left,0,0.25
-5.85,357.962,1,26,87,59.74356284,239.74356284,74.23057827611755,74.2491540446093,-0.0032050349164598193,False,32.76720877243518,-32.718053801608555,0.06936477371830309,-9.781226526551132e-05,-0.04620551246192728,,left,0,0.25
-6.49,352.516,2,26,88,88.91907581,268.91907581,75.47516780469904,75.73037531077792,0.07824694984344355,True,24.978081590621485,-25.233532399947965,0.05774251531447974,0.0031326244795686358,1.3551011662254697,,left,0,0.25
-8.378,346.535,3,26,89,91.06091169,271.06091169,79.37137271513073,79.37048143321728,-0.01142471382255801,False,17.20213647778486,-17.900122914041194,0.16514271755854606,-0.0006641450518260965,-0.06918085151715966,,left,0,0.25
-11.927,340.011,4,26,90,90.0,270.0,84.10677219829422,84.10758533056509,0.030105161577968484,True,10.93850594033343,-11.973518579496881,0.33747426266933056,0.0027522187894931847,0.08920728158599343,,left,0,0.25
-6.68,355.636,1,27,91,106.5348379,286.5348379,71.38200376482868,74.39242016677036,-1.4912156776625973,False,26.817504549823028,-26.87082601318043,0.019290627267857054,-0.05560605666691079,-77.30260177424768,,left,0,0.25
-10.437000000000001,349.913,2,27,92,103.0693179,283.0693179,63.00266906705156,75.73245364360685,-6.30804987794585,False,15.425984683865423,-15.799847198495979,0.11470640923252362,-0.4089236445660198,-54.99300274633022,,left,0,0.25
-17.041,20.649,1,28,93,109.1481375,289.1481375,70.86204432929273,93.95299314176617,-0.22925610553912795,False,15.442860033524878,-13.470348630619398,0.3656772381973682,-0.014845443463285703,-0.6269356732982948,,left,0,0.25
-21.874000000000002,6.4080000000000155,3,28,94,264.8055711,264.8055711,68.84630897754117,76.81416808647296,-0.20461369503613006,False,8.994415306857533,-8.311614555114337,0.6073771548986285,-0.022748971228861117,-0.33688078879140615,,left,0,0.25
-21.459,8.836000000000013,2,28,95,266.4236656,266.4236656,69.97640130295152,79.54960104389687,-0.24349363376808014,False,9.545262569252385,-8.719579282869114,0.5764268685880538,-0.025509369910098903,-0.4224189520598042,,left,0,0.25
-28.049,50.04200000000003,1,29,96,144.1178628,324.1178628,46.942265463679234,108.32407263553367,-0.6173938203033946,False,7.033662480554017,-4.5800607310305095,0.9294360855504726,-0.08777700408717433,-0.664267107659946,,left,0,0.25
-30.93,41.228999999999985,2,29,97,127.568592,307.56859199999997,54.90725063350061,106.70880573850275,-0.5795737371990333,False,6.315527788863291,-4.218714761329765,1.0266505597731839,-0.0917696440543014,-0.5645287305225621,,left,0,0.25
-33.041,31.07499999999999,3,29,98,124.64094750000001,304.64094750000004,52.9680857386923,100.73937315035344,-0.5740670087787674,False,5.762234144742576,-3.9742235632867837,1.04151499173926,-0.09962576916499347,-0.5511845852742974,,left,0,0.25
-34.394,23.245000000000005,4,29,99,147.38075690000002,327.38075690000005,16.08770240088255,93.57953659265921,-3.374072043900208,False,5.259874322594435,-3.7238638063939327,1.0156351554933556,-0.641473890242295,-3.3221300243995753,,left,0,0.25
-38.977,42.704999999999984,1,30,100,71.87813975,251.87813975,94.29142145221903,103.34761721023136,2.8441751415437184,True,4.015773528634814,-2.2246738696127455,1.174957780922539,0.7082508814959524,2.4206615656526513,,left,0,0.25
-38.81,33.10500000000002,2,30,101,76.9306821,256.9306821,96.65715732447423,99.70186105179413,-1.2194014256655423,False,4.238547697678895,-2.5227874197467037,1.1348152345050764,-0.2876932177342981,-1.0745374124249893,,left,0,0.25
-37.084,17.887999999999977,1,31,102,92.24574257,272.24574257,60.904969785213275,87.40093919066236,-0.6335618125236047,False,4.431648072653607,-3.073892599652761,1.0341717554879304,-0.14296302462127528,-0.6126272634710326,,left,0,0.25
-34.037,13.757000000000005,1,32,103,20.07152586,200.07152586,-19.651198111770398,83.37171173583691,0.8201709378364153,True,5.001286335365273,-3.823681351152395,0.9701599177263809,0.163991997825998,0.8453976739819633,,left,0,0.25
-35.17,10.177000000000021,1,33,104,99.92624551,279.92624551,54.86778616780887,78.99873255009362,-0.3272938229340109,False,4.539571070864024,-3.5053217977082065,0.9812944870157694,-0.07209796208162825,-0.3335327236264716,,left,0,0.25
-27.309,1.0160000000000196,2,33,105,80.53767779,260.53767779,63.21310212952135,69.94133419449845,-0.1647092451281586,False,6.083203009960774,-5.628929078271524,0.8350155648884301,-0.027076072401078833,-0.19725290408229226,,left,0,0.25
-23.963,357.29,3,33,106,81.46923439,261.46923439,64.61456827119197,67.6461613193331,-0.05521463667516621,False,6.934927727078101,-6.733422873037569,0.7406890077306292,-0.007961818615582003,-0.07454496569935118,,left,0,0.25
-24.107,357.154,4,33,107,72.29957221,252.29957221,65.11625465438823,67.47737273004327,-0.0877233082610775,False,6.862742981035771,-6.667873600067089,0.7374102532692688,-0.012782543146885813,-0.11896133512133975,,left,0,0.25
-20.683000000000003,352.818,5,33,108,75.32360686,255.32360685999998,66.63840292761235,67.86098514283853,0.028256758361878322,True,7.830071223203752,-7.913054079832807,0.11192577517657684,0.003608748574105152,0.2524597959433363,,left,0,0.25
-17.096,347.958,6,33,109,83.51692631,263.51692631000003,71.0113040883982,73.36205207545206,0.17700274078440986,True,9.015129396961406,-9.40929067536,0.18076311054021282,0.019633965636041733,0.9791972502322789,,left,0,0.25
-41.293,6.550999999999988,1,34,110,72.55281158,252.55281158,59.08299830432814,74.3417836405455,-0.691361650166097,False,3.1628137275179933,-2.1938149481544564,0.9885570559354175,-0.21859069478259807,-0.6993644383144878,,left,0,0.25
-39.168,3.843999999999994,2,34,111,85.31410016,265.31410016,52.60763125352901,71.25674165542354,-0.3197073552766563,False,3.3914379227159603,-2.5858589465232753,0.9852246946151733,-0.09426896866820003,-0.3245019709961019,,left,0,0.25
-32.650999999999996,358.356,3,34,112,51.95295747,231.95295747,65.25012730137375,65.75335017448654,-0.260681315327817,False,4.369914241661654,-3.9702635331341742,0.9366896223021617,-0.05965364556643869,-0.27830063355151086,,left,0,0.25
-28.789,353.625,4,34,113,86.72951208,266.72951208,60.126661498223676,62.487817613329476,0.029894279350453183,True,4.9719282912300695,-4.899583159619028,0.40102742545951564,0.006012612732806983,0.07454422678498596,,left,0,0.25
-28.236,351.524,5,34,114,111.80140949999999,291.8014095,57.85476501966855,62.40871353639862,-1.4531779469902473,False,4.938997995135744,-4.993244265412676,0.2529581993476512,-0.2942252554913839,-5.744735496765152,,left,0,0.25
-22.107,345.643,6,34,115,52.22431569,232.22431569,63.03828048263321,71.71389986718292,0.11556445333292348,True,6.32150836313507,-6.784215790109007,0.2565579116310077,0.018281151695828935,0.4504419785702539,,left,0,0.25
-25.506999999999998,347.723,1,35,116,105.2551187,285.2551187,65.90184274839962,67.34193360837764,-0.7695844904927398,False,5.380699388389003,-5.686299534870902,0.20831694925542904,-0.14302685114753375,-3.6942960870126287,,left,0,0.25
-24.533,341.745,2,35,117,108.82471000000001,288.82471,45.810761001696285,73.56009810797549,-5.459867559881984,False,5.063604693895429,-5.712500413668677,0.3681491057238931,-1.0782570698033125,-14.830587593432353,,left,0,0.25
10.21,0.48599999999999,1,36,118,105.94539590000001,285.9453959,72.95216554823514,73.2869204347838,-0.020156731624898214,False,19.553591263319188,-19.526986600810744,0.18571012211544746,-0.0010308455031843927,-0.108538680580737,,left,0,0.25
26.697,75.86599999999999,1,37,119,53.61564818,233.61564818,61.66228271533825,93.48165918130398,1.439224459270439,True,1.5060299474132388,-1.5166612407331792,0.9311041338300312,0.9556413282102756,1.545718042675088,,left,0,0.25
64.952,89.46500000000003,1,38,120,313.5855768,313.5855768,72.02596535190341,88.80485632717895,-1.598879249705265,False,1.9729043234673154,-1.9931143105665026,0.504139878175728,-0.8104190510846906,-3.1714992582831223,,left,0,0.25
64.557,83.59899999999999,1,39,121,210.37912599999999,210.37912599999999,30.73560460572576,88.75133973095676,1.437077988653933,True,1.9950770108313196,-1.9517150471078524,0.961578034958533,0.720312038508791,1.4944996000412025,,left,0,0.25
58.419,80.488,2,39,122,224.3097228,224.3097228,50.97497885826873,89.17565484339691,1.9186103052047332,True,1.9417550861131423,-1.7894141984516239,1.0127352757274337,0.9880804839529281,1.8944835350251052,,left,0,0.25
52.445,77.928,3,39,123,207.5820292,207.5820292,24.308467375364497,89.88151008788793,1.0050741049489313,True,1.8771109211967758,-1.5733228935447634,1.0551230586937015,0.5354367147936754,0.9525657663033794,,left,0,0.25
46.731,75.28399999999999,4,39,124,193.5704344,193.5704344,15.922421902326269,90.96066789674417,0.3104149030022575,True,1.8105810656145493,-1.310603399358636,1.0680399508015128,0.17144490732697248,0.29063978624517367,,left,0,0.25
